text,label
파인애플 맛이라고들 하시는데 약간 세콤한 사탕 맛이라고 느껴집니다. 술답지 않아 개인적으로는 별로입니다,0
"럼이랑 버번만 먹다가 이걸 먹어보니 곡물냄새가 많이 납니다.
나름대로 좋았습니다.",0
재 입문 위스키이자 최애입니다 💜,0
생각보단 약맛이많이나용,0
"좋아하는 와인이에요
맛있네요",0
두번째 구매입니다.만족해요,0
저렴하게 구매했습니다,0
처음엔 좀 쎄긴하네요. 에어링하고나선 좀 달달해요,0
블랑에 잔까지~ 못 참지~,0
선물용으로 잘 썼슴다,0
진의 독특한 주니퍼베리 향이 더 강한 편이에요. 저는 진 향을 너무 좋아해서 잘 마셨어요. 향이 강한것에 비해 알콜이 엄청 튀는 편이 아니여서 다음에도 또 사 마실거같아요. 기본 진인 고든스보다 더 맛있어요.,0
역시 피치트리 믿고 먹어요. 복숭아 리큐르는 무조건 이거로 사야합니다. 잔도 약하지않고 너무 예뻐요.,0
버번 좋아하는데 기대보다 짭짤해서 주로 버팔로나 마멕으로 마시고 있긴 랍니다. 뚜따 후 에어링 되면 다시 기대해 봅니다.^^,0
한병값에 두병이라니 이건 무조건 사야지,0
구성도 알차고 가성비도 좋음,0
와인판매점에 6만원중반대네요 개이득,0
이벤트할때 마다 쟁여둠,0
향이 좋아요!,0
아직안마셔봤지만 좋을것으로 기대됩니다,0
가격 맛 둘다 별로입니다,0
"기대됩니다
와인앤모어에서 16만원에보다
데일리샷에서 찾아보니 12만원이네요
좋습니다",0
추천합니다,0
"몇년전 국제주류박람회에서 시음한후 너무 맛있어서 팜플렛까지 보관하고 있다가 데일리샷에서 판다는 소식을 접하고 바로 주문했던 럼이에요! 박람회에서 느꼈던 그 감동을 다시 느낄수있어서 너무 좋았습니다ㅎㅎ 품절이 풀려서 이번엔 미리 2병 구매해놨어요:) 달달하고 부드럽고 그냥 럼중에 최고에요👍
+)픽업 도와주신분이 너무 친절하셨어요!",1
진짜 부드럽네요 가격이상이네요,0
블루라벨 뭐 말이 필요합니까..,0
"첫 위스키 입문때 야칠 먹고 절레절레햇엇는데
버번 특유의 바닐라 카라멜 이런걸 알게되고
다시 버번을 찾아왓더니
카라멜향도 좋고 목넘김도 좋고 병도 예쁘고
괜찮네요.
수도권에선 6만원 아래서 구할수잇다지만
데샷에서 품절되면 영영 구하지 못하는 지방에서는
5천원 더주고 맛보는데 나쁘지 않은 선택이네요.",0
알콜탄 수정과입니다~~^^온더락으로 괜찮아요 그냥 먹기는 달아서 힘드네요,0
"가격대비 맛있었어요
풀바디지만 부드러운 느낌입니다",0
자몽향 나는 로사 제품을 더 선호하던데 자몽향을 별로 안좋아해서 오리지날로 구매했습니다.,0
픽업 장소의 사장님 너무 친절 하셨습니다!,1
아주 전형적이고 상상한 그대로의 진입니다. 만족스러웠습니다.,0
뚜따하고 바로 니트로 마셔도 화사하고 상큼 달달하니 좋네요,0
헤네시와 레미마틴 바른다는 소문이 있어 구입했습니다평이 좋아 오픈전이지만 기대되네요ㅎㅎ,0
"좋네요 ㅎㅎ
픽업매장 너무 친절하셨습니다",1
컵도 예쁘고 좋습니다.,0
전용잔에 마시니 더 좋아요ㅎ,0
"예뻐서 못마시고 있네요
ㅋ
전용잔도 너무 예뻐요",0
"병도 너무 예쁘고 잔도 아담한데 두께감 있어서
아이가 쓰고 있어요 ㅋ",0
너어어어무 좋아요! 은은하니 진짜 좋음,0
따로따로는 마셔봤는데 같이 비교하면서 먹을수 있을거 같아서 기대됩니다,0
컵 너무좋아 한번 더 주문햇어요 픽업매장 사장님 친절,1
달달하고 적당히 셉니다,0
"타사 럼이랑 비교해봤습니다. 직관적으로 럼 본연의 풍부한 맛은 타사 제품이 우위인 것 같습니다만, 마시기 편하고 달달한 향+화사함은 골드 오브 모리셔스가 더 뛰어난 것 같습니다.",0
"잘받았습니다 
라벨이 참 고급스럽네요",0
"많이 달지도 않고 인공적인 과일향도 안나네요 
부모님이 술 많이 안좋아하시는데 이거는 좋아하시네요
한번쯤 먹을만한 술입니다",0
강추입니다.,0
"향도 맛도 조금 아쉬웠습니다.
다른 버전에 모레이를 도전해봐야겠어요.",0
개인적인 취향과는 거리가 있어서..,0
"다들 파인애플맛 많이 나고 안달다고 해서 샀는데
위스키같은거 처음 입문 하시는 분들은 부즈 때문에 냄새 맡기 힘든거 같아요 그래도 확실히 파인애플향과 맛이 많이 나긴 합니다",0
"싱글몰트는 처음으로 입문하는데 꽤 좋았습니다.
알콜이 너무 튀지않아서 편하게 마실수 있었습니다",0
되게 상큼한 맛이에요,0
역시 사케는 쿠보타입니다,0
사장님 바쁘신데 친절하게 픽업 도와주셔서 감사했어요. 친구와 좋은 시간 보냈습니다. 맛있어요,1
잔이 좋아요~ 간편하게 마시는 모히또~,0
달달한 칵테일 좋아하면 필수품.,0
산토리 대용으로 삿어요 ㅜ 산토리도 들어오면 좋겠어요 배송이랑 픽업 매장 둘다 맘에 들었습니다,1
"먹을만 했고, 부드럽고 좋긴합니다만
기대를 한 것 치고는 부드러운 소주 였습니다.",0
향이 좋았어요,0
이쁩니다 좋은날 따려고 아껴두고 있습니다,0
달달은했지만 맛은 없는 돈이 아까운맛,0
아몬드 저는 맛있어요,0
새콤 맛있어요,0
가볍게 기분내기 좋아요,0
언제나의 그 맛,0
바로 찾아가기 좋네요,0
"고구마 쇼츄의 특징만이 있을 뿐 이 술만의 특징적인 개성이 강하진 않음
부드러운 편이지만 개성이 없어 누군가에게 권할 정도까지는 아니었음",0
마셔보지는 못했지만 선물용으로 드리기 딱 좋았습니다!,0
"믿고마시는 아그와 
잔까지 있어서 넘 좋아요",0
잔 퀄리티는 아쉽네요.. 하지만 보기드문 소용량 바틀을 구할 수 있어서 마음에 들었습니다. 500미리 구입해서 마셔보니 시원한 서양배향이 나는것이 에어링되면 니트도 좋고 하이볼로 마시니 시원하니 좋네요,0
"메막의 특성인지는 모르겠지만 알콜이 많이 받치네요 언더락으로 얼음이 들어가니 향이 좀 죽으면서 훨씬 마시기 편했습니다.
저는 과일향과 목넘김이 부드러운게 좋아서 메이커스 마크는 이번으로서 끝일거 같네요",0
데일리오 하이볼 즐기는 친구에게 선물했습니다! 잔이 예쁘고 달달해서 좋았데요^_^,0
"블루하와이 만들어 마셨는데 맛있네용
그냥 럼이랑 레몬즙 넣어서 사이다 태우면 부담없이 음료수처럼 마시기 좋아요
오렌지 향이 좋았어요",0
기념일날 마시려구요,0
잘마실께요,0
"얼음 + 사이다 + 커티샥 전용잔으로 만드는 은은한 박하향이
깃도는 칵테일 한잔, 피로 회복에 최고",0
좋은가격으로 샀네요.,0
"홈텐딩 필수템 피치트리 
전용잔까지 이렇게 예쁘면 무조건 사야죠😆",0
"그냥 적당히 이가격대에 맞는 맛인거같아요
하이볼 타먹으니 기본 향이 약해서 뭔가 밍밍했어요",0
"제맘엔 쏙드네요
향도 강하고 단맛도 좋앗구
개인적으론 그냥 마시는게 하이볼보다 괜찮았어요",0
맥주보다 약한 알콜 느낑에용,0
달달해서 마시기 편했어요,0
"사과향 탄산맥주
가볍게 음료처럼 마시기 좋아요",0
생각보다 많이.달당하네요,0
설 선물로 좋았습니다,0
이뻐서 집에 디피하기 좋아요,0
"2019년에 뮌헨에가서 먹고나서 제 친구는 브루어리에서 잔을 사왔는데, 저는 못사와서 너무 구하고 싶었거든요 ㅠㅠ
정말 너무 햄벅해요😻😻 잔도 안깨지고 잘 왔습니다! 픽업할 때 가방을 안가져가서 고민했는데, 종이백도 담겨있어서 픽업하기 너무 좋았어요!",1
"2019년에 뮌헨에가서 먹고나서 제 친구는 브루어리에서 잔을 사왔는데, 저는 못사와서 너무 구하고 싶었거든요 ㅠㅠ 
정말 너무 햄벅해요😻😻 잔도 안깨지고 잘 왔습니다! 픽업할 때 가방을 안가져가서 고민했는데, 종이백도 담겨있어서 픽업하기 너무 좋았어요!",1
병 포장이 아쉬워요,0
선물용으로 너무 좋아요,0
101 단종이라 궁금해서 구매해 보았습니다,0
먹기전입니다 기대기대,0
"지금 막 픽업했습니다.
기대되네요.   물론 좋은 맛이겠죠.",1
"정말 기대 안 했는데
적당한 피트감과 부드러운 목 넘김
중간 정도의 피니시를 보여주더군요
지인들과 맛있게 한 자리에서 잘 마셨습니다",0
"마시기 편하긴 했는데
곡물향이 거슬려서 니트로는 무리이고
하이볼로 한두 잔 마시기엔 나쁘지 않아요

재구매는 안 할 거 같아요",0
"첫 프리미티보였는데
묵직한 산미와 적당한 탄닌감이 좋았어요
간단한 치즈류와 과일과 페어링 해서 잘 마셨네요",0
흔들면 아름다워요 맛도 있구요,0
무난한 블루큐라소,0
너무맛있었습니다 또구매하고싶어요,0
맛있었습니다 잔도깔끔,0
달달하고 향이 좋네요,0
컵 개만족,0
스파클링 와인이라 달콤새콤 쌉쌀~~,0
딸아이 칵테일 공부에 쓰려고 구매했네요,0
가격도 저렴하고 좋네요,0
전용잔 2개에 술까지 너무좋네요,0
너무 맛잇어요,0
맛잇네요,0
"호불호가 확실히 갈릴 맛입니다.
처음 맛과 향은 연태와 비교했을때 더 향긋한 느낌이 있었는데.. 이후 동물원 냄새같은 느낌이 납니다. 확인해보니 바이두주?의 특징이라고 하는데요. 저는 별로라고 생각했으나 같이 마신 사람들은 좋다고하네요",0
비싼 값을하네요!!,0
"버번에서 나타나는 특징을 잘 갖고있습니다. 기존 가격 65,000원일때에는 기분 좋은 구매일 수 있으나 75,000원 정도의 가격에선 약간 고민이 필요할 수 있습니다.",0
"픽업 편하고 술도 좋았습니다.
술 자체에서 쌀 증류식 소주향을 맛보기는 어려웠지만, 바닐라나 커피의 고소한 맛같은 후미가 인상적이었어요.",1
독한 걸 좋아하는 저에게 딱 입니다,0
하이볼로 먹기 좋아요~  이 가격에 이정도 맛이면 만족해요,0
"밍밍톤이라고 다들 그러던데 구형 보틀이라 그런진 잘 모르겠지만
생각만큼 밍밍하진 않았음
피니쉬에서 상큼함이 느껴짐",0
배송빠르고 전달해주시는 거창축산 사장님도 친절하게 맞아주셔서 감사했습니다.,1
"기대되여
픽업 매장 친절대응 감사합니다",1
잘받았습니다 가격만큼하네요,0
"가성비 최고입니다
역시 이탈리아 프리미티보입니다!
가게 사장님도 친절하시네요^^*",1
"다른 리뷰처럽 잔 컨디션이 들쭉날쭉하네요
그것빼곤 만족합니다",0
"구성과 포장이 알차고 좋네요
잔이 가벼워서 조금 아쉽네요",0
"너무 달아요
희석될수록 더 달아져요...",0
오렌지 주스랑 믹싱해서 먹으면 굿입니다^^,0
"입문하기 좋은 위스키 입니다 ^_^
맛있어요!",0
"아직 마시기전이지만 유튜브 시음 보고 샀어요
기대 해도 좋을것 같아요",0
와이프가 한번 맛 보고 반한 럼! 좋아요!,0
술덕후님 덕분에 저렴한 가격에 구매했어요!!! 최고오오오 (할인해도 비싼 놈ㅠㅠ),0
술덕후님 덕분에 저렴한 가격에 구매했어요!!! 최고오오오,0
"맛있어요!
근데 포장이 좀 부실해요",0
무난하네요,0
아직 마셔 보진 않았지만 기대하고 있습니다,0
"학생때 먹어본 기억에 바로 질렀네요~~
퇴근후 한잔씩 좋아요!",0
믿고 먹는 바바로제타,0
"디플로마티코 리제르바 익스클루시바 를 마셔보고 
반해서 만투아노 맛도 궁금해서 샀는데 역시 기대 이상 맛 있음",0
좋아요 !!,0
주차가 안좋아요...,0
병이 지저분해요..,0
잔이 지저분해요,0
달달한 사과향이라 좋아요,0
저렴하고 가성비 좋아요,0
"개인적으로 꼬냑중 가장 개성이 강한꼬냑이라 좋아하는데 
엔트리급 꼬냑은 아직 마셔보지못해서 윗급과 어떤차이가있을지 몰라 구매하게되었습니다. 주말이 기대됩니다.ㅎ",0
거제에도 픽업지점 만들어주세요,1
가성비 좋은 와인 입니다.,0
"높은 도수로 인해 니트로 먹을때 코로 향을 들이마시면 깜짝 놀랍니다.
저는 하이볼로 먹으니 향도 좋고 먹기도 편하네요.",0
"음.. 맛, 향이 밍밍해요.  하이볼 잔을 주지만 하이볼로 먹으면 맛이 없어요 ㅠ. ㅠ
그나마 향도 사라져서 그냥 니트로 가볍게 먹을 정도의 술이네요",0
"양주는 친구생일이나 단란하게 먹는곳에서 가끔 먹어본게 전부인 초보입니다.
반주로 주로먹던술을 요사이에는 잠자기전 조금씩
먹을요량으로 꼬냑.위스키중 입문용술을 하나 둘
사들여서 즐기고있습니다.
어찌어찌 알게된 웹공간에서 술주문하는것도
새롭구요.. 비슷한 여타양주의 알콜도수인데도
상대적으로 부드럽고 목넘김이좋아 만족스럽습니다.
리뷰가많아서 혹여나하는 마음없이 편하게 구매했는데 많은분이 찿으시는 이유가 있네요.
멋진리뷰쓰시는 다른분들처럼 전문적인 평가는
힘들지만 처음접한 초보자에겐 부담없는맛과
달달한 향기는 큰 매력인거 같습니다.",0
매장도 친절해서 좋고 간김에 음식도 먹었는데 너무 맛있었습니다. 쌀베니 잘구입했습니다.,1
맛있겠죠!!!!,0
잘마시고 있어요,0
커피향도 나면서 달달하니 맛있어요,0
달고 맛있어요,0
역시 글렌리벳 최고네요,0
"일주일 정도 에어링을 하고 먹었어요.
산뜻한 과일향과 단맛이 잘 어우러지네요.
추천합니다.",0
"1만원대 와인중에 최고라고 생각해요
과실향도 산뜻하고
산미는 적지도 많지도 않게 적당하고
바디감은 무난무난
쟁여놓고 먹고싶어요",0
ㅇ으따 퍼런거,0
맛있게 먹었어요~!,0
진절합니다.,0
아주귀여움!!,0
향이 좋으며 진토닉으로 딱이에요,0
즐겨마시는 술을 가까운 매장에서 구하니 좋으네요.,1
"이건좀 아니지안을까요?_x000D_
_x000D_
교환 해주세요",0
칭따오는 아는맛 그대로입니다.,0
싸게 잘샀어요~,0
제철음식이랑 아주 잘 먹었습니다!,0
담백하고 깔끔한맛 ! 단맛은 좀 느껴지지 않네요.. ㅠ,0
달달하니 향좋고 좋앗어요,0
잔이 플라스틱이라 아쉬웟어요,0
"가성비 좋아요. 개봉후에 점점 맛이 좋아지네요.
좋았습니당",0
허니는 최고,0
잔이 조금 작아서 아쉬워요,0
잔도이쁘고 맛도좋아요,0
좋은 구매 했습니다!! 감사합니다~~,0
너무 좋아요..,0
부드러운 목넘김에 오렌지향과 맛이 느껴지는 부드러운맥주 애주가이면서 소주파인 제가 홀딱 반했어요,0
브랜디 칵테일을 좋아해서 구매하게 됐어요 브랜디랑  토닉워터를 따로 구매하지 않아도 맥주 마시듯이 즐길수있어 좋은것 같아요,0
"데낄라는 마가리타인데, 레시피대로 만들어먹으니 너무 맛나네요 전용잔이 있어 더좋은듯요",0
"처음 접해보는 리큐르인데 레시피데로 만들어 먹으니 너무 맛있어요 
잔이 이뻐서 더 맛난건가요?",0
일반 칭따오보다는 조금더 부드러운 맛입니다,0
요즘 구스에 푹빠졌어요,0
구스는 반하게하는 맛입니다,0
부드러운 칭따오 복을 빌어볼까요?,0
"탄산이 먼저 느껴지면서 유혹하는 맛
음미할때마다 맛이 틀려집니다.",0
가벼운듯 부드럽게 느껴지는 바다감과 살며시 느껴지는 신맛이 어우어져 풍미가 좋아요,0
아직 못마셔봤지만 케이스까지 포함한 포장상태 우수합니다.,0
"마감할때 갔는데 사장님이 친절하시고
맛이 궁금하세요ㅎㅎ",1
목넘김 좋아요. 확실히 와인향이 나는 것 같습니다,0
커티삭 개성이 있는게 느껴집니다. 가격대비 개성있는 점이 좋아요. 전용잔도 못참죠,0
81이랑 레밸이 다른 제품이네요...부드럽고 향긋하고 나름 숙성을 좀 해서 그런지  갓 병따 해도 톡 쏘는 향이 적습니다  맛나요~,0
"럼은 첨인데  병이 이뻐서 구입했어요
버번에 비해서 향이 강하진 않네요 근데 마셨을때 커피와 흑설탕의 녹진한 단맛이 엄청 강합니다
다 마시고 빈잔에서 달달한 향이 진하게 피어오릅니다
달달한 취향이 아니라 가끔 부드러운거 마시고 싶을때 한잔씩 하면 좋을것 같아요
한병 더 구매합니다",0
"커피사탕맛 보트카입니다.
사탕..느낌?",0
"부드럽게 단듯한 향이지만
알싸하고 깔끔합니다",0
감식초향이 살짝나는 청주느낌?,0
"5ㅡ6만원대 버번위스키중 2번째로 좋아합니다.
버번 특유의 맛이 돋보이고 메이커스 마크 보다 목넘김이 좋습니다. 특유의 단 맛 또한 좋습니다.",0
회나 해산물에 곁들여 가볍게 먹기 좋아요,0
평범해서 좋아요,0
41먹을걸,0
와일드터키니까 법원이니까!,0
101보다 부드럽지만 그래도 50.5도라는걸 생각하게 됩니다,0
"버번 같은 느낌이 납니다.
특히 향이 조금 덜 자극적인 버번의 느낌입니다.
위스키의 후르티 한 향보다는 버번의 아세톤 향이 납니다.

하지만 맛은 정말 달고 부드럽습니다.

그래서 굉장히 부드러운 버번 느낌을 느꼈습니다.",0
그냥쏘쏘,0
달달하고 풍부한 복숭아맛,0
의미가있는술이라 기대되요^^,0
"주말에 가족이랑 먹으려고 지인에게 추천 받아서 산 와인인데 평소에 와인을 즐겨 마시지 않는 편인데도 편하게 먹을 수 있는 정말 부드러운 와인이라 참 좋았어요! 음식이랑도 궁합이 잘 맞고, 라벨도 고급스럽고 예뻐서 만족했습니다.",0
첫 도전이라 기대됩니다,0
"뚜껑을 타는 순간부터 끝까지 고풍스러운 맛과 시간이 느껴지는 숙성맥주😆
듀체스, 몽스카페 같은 플랜더스 레드에일류를 좋아한다면 충분히 매력이 깊은 친구네요~
도수가 8도지만 8도처럼 안느껴지네요.
상큼하면서도 살짝의 오크풍미와 캐러멜이 뒤에서 킥으로 치고 오면서 가볍지만 결코 가볍지만 않은 시간의 맛이 느껴집니다🤗",0
찐하게 마시고 싶을때 럼콕 좋아요,0
가성비 좋은 하이볼용 술이에요,0
"향이
엄청 강해서 호불호 갈릴거 같아요",0
무난한 술,0
가성비 하이볼용 술,0
상큼한 오렌지향이 가득한 술,0
그냥 사이다만 타 마셔도 맛잇는 술,0
맛있어서 재구매 의사 있습니다!!,0
와이프가 지금까지 마셔본 사케중에 제일 좋다며 극찬. 마신듯 안마신듯 가볍고 부드럽게 입에 담긴다. 술 이름처럼 마치 물처럼 들어가는 이 술의 맛은 착한 맛?,0
벨즈보다 훨씬 맛있습니다 맘에드네요~,0
바다의 향과 오지의 거친 맛이 느껴지는 듯,0
그냥 심심하게 마시기 좋은 엔트리오브엔트리?,0
"달달하구 도수 높아서 좋았어요! 
픽업매장 사장님 너무 친절하셔요☺️",1
아직마시기전이지만 기대하고있습니다.,0
아직마시기전이지만 기대하고있습니다,0
좋아요 근데죄금작음,0
시원하게 먹으니 행복해요,0
좋습니다 잘 받았습니다,0
평이 좋아서 선물로 주문했는데 마음에 들면 좋겠습니다,0
펀치가 쎄지만 버번 특유의 달달함이 좋았습니다,0
명불허전 피치트리,0
자몽향 가득 여자들이 사랑할 맛,0
음...별로였어요,0
하이볼 좋습니다,0
딱 가격정도인듯합니다,0
달달해서 편하게 먹기 좋아요,0
달달하고 먹기 좋아요,0
역시 캄파리,0
깔끔 그자체,0
부드럽습니다,0
잔이 아쉽지만 그래도 만족스럽습니다,0
매일은 아니지만 종종 생각나는 향,0
저렴하게 잘샀어요^*^,0
픽업친절,1
귀엽습니다,0
"처음 주문한건데 너무 좋은데요
사장님도 엄청 친절하시네요 👍👍👍👍👍
맛도 좋네요",1
33도수치고는 부드럽게 넘어갑니다 보리증류주 기대이상이네요^^,0
득템성공해서 좋네요ㅎㅎ,0
일단 병두께부터 두꺼워서 간지남.,0
배송잘받았습니다,1
먹기전이지만 좋아보이네요!,0
마시기 전 이지만 좋아보이네요!,0
"Alc 40%라서 거부감 없고 아이스볼 준비해서 천천히 마셔보니 준비한 동태전, 닭볶음탕과 잘 어울렸습니다.

달마다 1병씩 마시면 좋을듯 하네요 :)",0
"셰리위스키 품귀인 요즘 싼가격에 셰리 향을 미약하게나마 느낄만한 술

다만 알콜부즈가 쎄서 에어링을 오래하거나 온더락으로 마셔야함",0
우리나라 소주라고 믿겨지지 않는 맛있는 맛!,0
"근무중에 잠시 픽업으로 가져왔네요
이번에 새로 유통되는 안티콰리 12년~~ 가성비 굳",1
사장님이 친절하십니다.,1
한잔 처음 마셔봤는데 독하드라구요. 향도좀 쎈거같고 그래서 둥그런 큰 얼음 사다가 토닉워터 섞어서 마시니까 아주 맛이 좋았습니다,0
아직 먹기전인데 잔세트 구성이 좋아서 구입했어요 비나 눈오는날 먹어보려고요,0
적당한 타격감과 부드러운 몸넘김이 좋네요 피니쉬도 오래 남고요 이제 에어링좀 하고 먹어보려고요,0
"향도 좋고 맛도 좋고
바로 마시는것 보다 
두세잔 마시고 몇일 있다 마시니까
더 좋아지네요.",0
무난한 피스코 맛입니다,0
처음엔 좀 센데 지나고나면 부드러워져요,0
하바나클럽에 애플톤 섞은 느낌,0
"럼에서 밸런스를 찾으면 이런 술이 나오는듯
근데 전 강렬한 럼을 좋아해서 다소 아쉽네요",0
"향이랑 맛이 엄청화려해요
그에비해 피니쉬는 좀 아쉬움....",0
잔값,0
"아직 마셔보지는 못했어요~배송 빠르고 
친절하게 픽업했습니다 감사합니다",1
가격도 적당하고 맛이 좋아요,0
커피사탕맛..?,0
매장도 친절하시고 향이 좋습니다,1
좋은 가격에 마셔봅니다 감사합니다!,0
너무 달아요!,0
데일리로 좋아용ㅋㅋ,0
잘 구매 한거 같아요!,0
달달하고 매실향이 강하게 나서 좋았습니다.,0
받을때 먼지가 쌓여있었고 맛은 있었는데 먹고 얼마안가서  속이 아픈데;;  우연이겠죠...,0
금이 반짝반짝 해서 흔들고 멍때리기 좋았습니다.,0
"좋은 술을 가성비 좋은 가격으로!
데일리샷도 여기 광명대창 매장직원분들
친절함도 최고에요! 😊",1
"첫잔 한잔만 마시고 에어링 중입니다.
첫잔은 4만원의 가성비 정도는 될듯...",0
BC 마이태그 가성비가 훌륭합니다,0
"잘 받았어요. 그런데 생각보다 패키지로 나온 제품은 사용을 거의 안하게됩니다 ㅋㅋ
그냥 맥주를 싼 값에 잘 사서 마신 셈 치고 있습니다.",0
평이 좋아서 시켜봤어요 배송 빠르네요 맛있을거같습니다.,1
깔끔하고 별다른향이 없어서 마시기 좋아요!,0
달콤 쌉쌀한게 맛있네요 가족들이랑 맛있게 먹었습니다!!,0
최애 매장에서 픽업과 동시에 흡입,1
좋아요좋아요 기대가 됩니다.,0
기분좋은 픽업~ 달달한 와인~,1
착한 가격 좋습니다!,0
맛있게 먹겠습니다 데일리샷종이백이 찢어져서 밖에 봉지 한번 더 담아주셔서 감사했어요,0
목넘김 부드럽고 좋습니다,0
여자친구 인생 첫 꼬냑 먹여보고 싶어서 구매했습니다. 너무 좋습니다.,0
최고의 가성비위스키,0
족발에 최고,0
전반적으로 엄청 단편은 아니었습니다. 가볍게 데일리로 에피타이저와인으로 마실수 있는 수준같았어요. 가성비는 괜찮은것 같습니다.,0
맛있어서 또 주문이요,0
"라프로익 10년은 700미리 40%, 750미리 43%가 있습니다. 43%가 맛도 진하고 양도 많으니 꼭 확인하고 주문해 주세요",0
"와일드 터키는 재고가 잘 들어오는데..,다른건 왜 안들어 올까요..",0
잔도예쁘고 술도 맛있고,0
블랑은 최고의맥주. 잔도예쁨,0
"독주를 조아하는 편이라 약간 약한듯ㅋㅋ
혼술하기 딱조아요",0
"예전부터 즐기던술이라 특별하게 쓸내용이없네요
누구나 부담없이 다가가고 즐길수있는 술?",0
"두병 구입해서 술조아하는 예비며느리 한병주고
또 한병은 혼술했네요
와이프가 술을 못마셔서 혼술기회기 잦답니다
아주 정말 부담없는술
가격도 맛도 뒤끝도 편한술",0
"아직 안먹어봤는데
먹어보고 리뷰올릴게요",0
너무 이쁩니다 재구매의사 있어요,0
알콜맛이 좀나서 아쉬웠어요,0
"오늘받아서 아직 뽕따는 안했지만 색감과 병 촉감만으로 설랩니다.바에서 한번먹어보고 뭐지?! 하며 시작한 첫 구매 꼬냑!!폴지로가 데일리샷에 있다는 것만으로 감격하며,  폴지로로 시작해볼께여!! 집에 두고 맛볼수 있다니 감격 입니다 ㅜㅜ",0
괜찮게 마셨어요,0
"외국산 고급 식용유 같은 외관
도수가 낮아서 뚜따 후 바로 마셔도 역하지 않고 두번째 마실때 톡 쏘긴 했지만 그 뒤로는 부드러웠고 여운은 짧다
말린과일 그리고 오래된 종이의 느낌이 있고 헤이즐넛의 향이 인상적임 12~20 정도의 애매한 가격대의 위스키 보단 나은거 같고 집에 오는 지인들에게도 스테이블하게 권할수 있는 술인듯",0
개인적으로 니트로 먹기엔 별로,0
"너무좋은더ㆍ 위지가 다 너무 멀어서ㅜㅜ
픽업땜 자꾸 남편이랑싸우다보니ㅜㅜ
이제 못살듯여ㅜ 언젠가 지점늘어나믄 재구매할게요",1
"너무좋은데 위치가 다 너무 멀어서ㅜㅜ
픽업땜 자꾸 남편이랑싸우다보니ㅜㅜ
이제 못살듯여ㅜ 언젠가 지점늘어나믄 재구매할게요",1
부드럽고 향이 좋아요,0
가성비 갑오브갑,0
"네 잘받았습니다 
잔이 너무 이뻐요",0
빨리 취함,0
가격도 좋았고 향도 좋았습니다 그리고 다음날 머리도 안 아프고,0
매우 좋아요~,0
잘받았습니다 너무친절하셔서 감사했고 번창하셔요,1
편하고좋아요  직원분도 친절 하십니다,1
칵테일 잔으로 쓰기 좋네요,0
가지고싶은 라프로익... 잘마시겠습니다^^,0
잘마시겠습니다.,0
선물용으로 ^^,0
좀 연한 느낌이네요,0
"알콜 향이 은근히 있음
사과 맛 많이남
향은 풍부하나 바디감 부족",0
"달달하고 바디감, 무게감도 있음
가격 생각하면 괜찮음",0
"괜찮은 저가 위스키
벨즈보다 낫지만 가성비가 엄청 뛰어난건 아님",0
"너무 훌륭함
오픈 당일에도 알콜향 없음
맛과 향 풍부, 밸런스 좋음
무게감만 있으면 정말 완벽함",0
"선물로 괜찮음
마시기에는 무난한 소주임
오크향은 적은 편",0
"오픈 당일 알콜향 적음
사과향도 꽤 나고 괜찮음
가성비 좋음",0
잘받았어요 개봉전,0
맛있어요! 다른 제품이랑 맛 차이가 크게 나지 않았어요 완전 좋아요,0
"깔끔하다는평에 기대됩니다
보틀 너무 예쁨..",0
"평소에 애정하는 브랜드인 광주요에서 만든 소주입니다.
아직 마셔보지 못했지만, 굉장히 깔끔한 패키징이 마음에 듭니다.",0
오픈전입니다,0
"오렌지껍질,고수가 들어간 밀맥주로 시트러스한향과맛이  너무너무 좋네요.^^~",0
두번째 병인데 아주 향도 좋고 부드러워 아주 만족합니다. 또 한병 주문했어요.,0
잘 들고갑니다,0
잘 들고 갑니다,0
달고 향긋한 시나몬 향이 사과주스랑 섞었을 때 잘어울렸음,0
병 뚜껑이 모자로 되어 있어서 귀엽네요. 토닉 앤 진 으로 마셨는데 굉장히 클래식하고 정통적인 진 맛이 납니다. 가볍고 밸런스가 잘 맞아서 무난하게 먹기 좋은것 같습니다.,0
아직 안 마셔봤지만 기대가 됩니다 😎,0
좋아요 선물용으로 딱이네요,0
첫 향을 맡았을때는 그냥 기본 위스키 향이 납니다. 살짝 과일 향이 난다는 표현이 좋을 것 같네요. 의외로 향기와는 다르게 달지 않고 견과류 맛 쪽이 납니다. 고급 위스키에 비해 가격 차이가 많이 나는 만큼 맛도 떨어집니다. 하지만 가격치고는 괜찮은 맛입니다.,0
연태고량주보다 목넘김 및 향 피니쉬까니 가성비 괜찮습니다,0
데일리 리큐르로 최고입니다,0
별로네요 ㅠㅠ,0
"딸기의 향과 달콤함으로 인해 언제 다 먹었는지 모를정도로 금새 없어지는 보드카입니다
하이볼로 최고입니다",0
진리의 술 보관용으로 하나 다 구입했습니다,0
시원하게 즐겼습니다,0
아직 위스키 초보라 그런지 에어링을 많이한 후에 마셔야 본연의 특별한 맛을 느낄 수 있었습니다,0
달달하고 캐러맬향이 매력적이에요. 남는맛은 약하긴 한데 데일리 마시기에 좋네요,0
